acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
0.7318946014417445,0.12536873156342182,0.02459964935591334,0.349814585908529,0.0,0.0,0.6363636363636364,0.0,0.7874232137083736,0.0,0.3283582089552239,0.05184776613348041,1.0,0.678904109589041,0.38461538461538325
0.9819254787488817,0.0752212389380531,0.05980016644801377,0.1483312731767614,0.0,0.0001571729957805907,0.8181818181818182,0.04331709383605168,0.42733591981894603,1.0,0.0,0.07887479316050747,0.04288616246580762,0.04021917808219179,0.18681318681318615
0.6365012948386196,1.0,0.0623268664842294,0.6786155747836833,1.0,0.0,0.6363636363636364,0.08705782673162465,0.8904784998383446,0.0,0.9104477611940298,0.5697738554881413,0.5345883353744838,0.6076712328767123,0.9780219780219781
0.9477847163856581,0.3392330383480826,0.07590892847292342,0.18912237330037082,0.0,3.4177215189873417e-06,0.9090909090909092,0.07540775259478924,0.6591496928548335,1.0,0.7761194029850746,0.0694980694980695,0.12270370560497496,0.393972602739726,0.9560439560439562
0.6083853728924355,0.6548672566371682,0.04530431925400591,0.5896168108776265,0.0,9.419831223628691e-06,0.4545454545454546,0.3285320906587587,0.8184206272227611,1.0,0.6567164179104478,0.012134583563155,0.5096031856615892,0.8586301369863014,0.7362637362637336
0.9979917198609869,0.8849557522123895,0.033289602755266254,0.06551297898640296,0.0,0.7267932489451477,0.18181818181818182,0.07434865494598603,0.5674911089557064,1.0,0.0,0.48703805846662995,0.3279530070914704,0.7808219178082193,0.0
0.8784990515897043,0.7153392330383481,0.2423089745219416,0.3288009888751544,0.0,0.003217299578059072,0.9090909090909092,0.057614912094895145,0.6445198836081474,0.0,0.7164179104477612,0.1059018201875345,0.3667470904437486,0.24383561643835613,0.7802197802197774
0.787122305264606,0.5973451327433628,0.0771884675989994,0.6637824474660073,0.0,0.6677215189873418,0.0,0.05242533361575936,0.8233107015842225,1.0,0.7910447761194029,0.0,0.16444584595302175,0.233972602739726,0.9120879120879124
0.886532172145757,0.6194690265486725,0.008706142507321074,0.2892459826946848,0.0,0.0,0.6363636363636364,0.22050413048083034,0.6343760103459424,0.0,0.014925373134328358,0.11803640375068947,0.7497231613144519,0.7019178082191782,0.2857142857142847
0.8855280320762504,0.5781710914454279,0.007715009341714901,0.2472187886279357,0.0,3.7763713080168776e-06,0.0,0.05793264138953611,0.6854995150339476,1.0,0.11940298507462686,0.7462768891340321,0.7812057699782198,0.8531506849315069,0.34065934065933945
0.9507971365941777,0.0,0.3664338632967739,0.11866501854140915,0.0,0.9345991561181434,0.36363636363636365,0.21732683753442067,0.466698997736825,0.0,0.04477611940298507,0.06784335355763926,0.1044213521461414,0.13424657534246573,0.29670329670329565
0.382453857253456,0.3967551622418881,0.20079290653248494,0.9851668726823237,0.0,0.000839662447257384,0.4545454545454546,0.09341241262444397,0.8536614936954412,1.0,0.4626865671641791,0.3767236624379482,0.22579036528039537,0.44438356164383574,0.6263736263736241
